movieId,titleString,releaseYear,avgRating,oldId
5688,Havoc,2005,2.75,41617
5689,Atanarjuat,2001,3.83,5417
5690,Boat Trip,2002,2.38,6249
5691,Cube 2: Hypercube,2002,3.75,27482
5692,Dreamcatcher,2003,2.64,6250
5693,Daria in 'Is It College Yet?',2002,1.0,69685
5694,Monster's Ball,2001,3.31,5015
5695,Once Upon a Time in Mexico,2003,3.21,6709
5696,Owning Mahowny,2003,3.5,6337
5697,Signs,2002,3.17,5502
5698,Siu Lam juk kau,2001,3.82,6618
5699,Stolen Summer,2002,2.75,5256
5700,Sunshine State,2002,3.5,5447
5701,Les triplettes de Belleville,2003,3.7,6773
5702,All or Nothing,2002,3.67,5788
5703,Babí léto,2001,3.5,6688
5704,Bend It Like Beckham,2002,3.3,6218
5705,Respiro,2002,3.5,6376
5706,Chuen zik saat sau,2001,3.5,6506
5707,Hulk,2003,2.56,6534
5708,Kairo,2001,3.0,27491
5709,What a Girl Wants,2003,3.06,6266
5710,Scorched,2003,3.5,6572
5711,Hable con ella,2002,4.04,5878
5712,Hatuna Meuheret,2001,3.5,6202
5713,Rain,2001,5.0,5328
5714,Spy Kids 2: Island of Lost Dreams,2002,2.21,5504
5715,Children of Dune,2003,3.75,7841
5716,Comic Book Villains,2002,2.25,6670
5717,Daredevil,2003,2.5,6157
5718,The Medallion,2003,2.7,6686
5719,Zelary,2003,4.0,31903
5720,Bang Bang You're Dead,2002,4.0,7773
5721,Ghost Ship,2002,2.5,5784
5722,28 Days Later,2002,3.97,6502
5723,The Powerpuff Girls Movie,2002,3.67,5460
5724,Red Dragon,2002,3.44,5630
5725,Analyze That,2002,2.56,5900
5726,The Butterfly Effect,2004,3.63,7254
5727,Fear X,2003,2.25,8506
5728,The Life of David Gale,2003,3.81,6187
5729,Meet the Fockers,2004,3.11,30825
5730,The Tuxedo,2002,2.5,5621
5731,Blue Car,2002,3.5,6334
5732,Max,2002,2.9,5993
5733,Bijitâ Q,2001,3.3,5909
5734,X2,2003,3.72,6333
5735,Hundstage,2001,3.0,27513
5736,Irréversible,2002,3.89,6214
5737,Raye makhfi,2001,3.25,5512
5738,Suriyothai,2001,3.5,7248
5739,Mean Machine,2001,3.0,5134
5740,Sennen joyû,2001,3.8,6713
5741,Swept Away,2002,1.0,5675
5742,À la folie... pas du tout,2002,4.5,6163
5743,The Recruit,2003,3.35,6059
5744,El hijo de la novia,2001,5.0,5607
5745,The Rules of Attraction,2002,3.6,5666
5746,800 balas,2002,2.5,32392
5747,Before the Devil Knows You're Dead,2007,3.0,55805
5748,Carandiru,2003,4.5,7459
5749,Devil's Playground,2002,4.25,6963
5750,Metoroporisu,2001,3.96,5072
5751,The Phantom of the Opera,2004,3.17,30816
5752,Rush Hour 3,2007,2.7,54648
5753,The Transporter,2002,3.52,5574
5754,Yeopgijeogin geunyeo,2001,5.0,27523
5755,Friday After Next,2002,2.4,5874
5756,Beyond Borders,2003,3.5,6886
5757,Rent,2005,3.15,40826
5758,Austin Powers in Goldmember,2002,2.85,5481
5759,Personal Velocity: Three Portraits,2002,2.5,5875
5760,Feardotcom,2002,1.5,5556
5761,A Guy Thing,2003,2.5,6012
5762,Harry Potter and the Chamber of Secrets,2002,3.6,5816
5763,The Master of Disguise,2002,1.86,5501
5764,Rare Birds,2001,3.5,5083
5765,Wrong Turn,2003,3.0,6379
5766,xXx,2002,2.77,5507
5767,Taxi 3,2003,3.25,8605
5768,Koroshiya 1,2001,3.42,7235
5769,Real Women Have Curves,2002,4.25,5685
5770,The Blue Planet,2001,4.75,142115
5771,The Chronicles of Riddick,2004,3.3,8371
5772,Brown Sugar,2002,1.5,5664
5773,Ghosts of the Abyss,2003,3.5,6289
5774,I Spy,2002,2.5,5803
5775,Mindhunters,2004,2.67,8369
5776,Riri Shushu no subete,2001,3.0,5465
5777,Bruce Lee: A Warrior's Journey,2000,3.5,135787
5778,Far from Heaven,2002,3.86,5812
5779,The Ring,2002,3.2,5679
5780,Shrek 2,2004,3.58,8360
5781,8 Mile,2002,3.29,5810
5782,Whale Rider,2002,3.75,6385
5783,Derailed,2002,0.5,72424
5784,Jonah: A VeggieTales Movie,2002,2.0,5629
5785,Laurel Canyon,2002,3.0,6215
5786,Nothing,2003,3.5,27537
5787,Plots with a View,2002,2.5,27539
5788,Auto Focus,2002,3.17,5680
5789,Cherish,2002,5.0,5416
5790,The Core,2003,2.38,6264
5791,In America,2002,3.86,7139
5792,Evelyn,2002,3.0,5947
5793,Roger Dodger,2002,3.67,5792
5794,All the Real Girls,2003,4.25,6159
5795,Chicago,2002,3.72,5991
5796,Gigli,2003,1.5,6587
5797,Ying xiong,2002,3.92,7090
5798,I Capture the Castle,2003,4.5,6545
5799,Jersey Girl,2004,2.94,7366
5800,Lilja 4-ever,2002,3.5,6291
5801,Morvern Callar,2002,3.25,5951
5802,Margaret Cho: Notorious C.H.O.,2002,3.5,7879
5803,Satin Rouge,2002,5.0,5537
5804,Shanghai Knights,2003,3.21,6156
5805,Blue Crush,2002,2.69,5524
5806,Timeline,2003,2.0,6959
5807,Dead or Alive: Final,2002,1.5,27549
5808,Dirty Pretty Things,2002,3.62,6552
5809,Good Bye Lenin!,2003,3.8,7323
5810,L'homme du train,2002,3.88,6339
5811,Hwasango,2001,3.0,6210
5812,Jeepers Creepers 2,2003,1.88,6695
5813,Once Upon a Time in the Midlands,2002,3.0,6699
5814,Le peuple migrateur,2001,3.5,6299
5815,The United States of Leland,2003,3.5,7377
5816,Fubar,2002,3.75,27555
5817,The Hot Chick,2002,2.83,5942
5818,Gerry,2002,3.17,6162
5819,Old School,2003,3.51,6188
5820,The Kid Stays in the Picture,2002,3.83,5483
5821,May,2002,3.33,6063
5822,Barbershop,2002,2.71,5572
5823,Bollywood/Hollywood,2002,2.5,6696
5824,Cabin Fever,2002,2.88,6707
5825,Drumline,2002,2.92,5941
5826,Gigantic (A Tale of Two Johns),2002,4.0,6375
5827,Harry Potter and the Prisoner of Azkaban,2004,3.91,8368
5828,Japanese Story,2003,3.0,7167
5829,Katakuri-ke no kôfuku,2001,4.33,27563
5830,Levity,2003,4.0,6285
5831,Mona Lisa Smile,2003,2.8,7154
5832,The Santa Clause 2,2002,2.3,5804
5833,American Splendor,2003,3.83,6620
5834,Anger Management,2003,3.06,6287
5835,Charlie's Angels: Full Throttle,2003,2.37,6503
5836,The Crocodile Hunter: Collision Course,2002,2.5,5462
5837,Bringing Down the House,2003,1.92,6212
5838,Just Married,2003,2.75,6006
5839,Scary Movie 3,2003,2.28,6888
5840,Cradle 2 the Grave,2003,3.5,6196
5841,Le divorce,2003,3.5,6596
5842,The Lizzie McGuire Movie,2003,3.0,6332
5843,Kuutamolla,2002,3.5,77881
5844,The Lost Skeleton of Cadavra,2001,4.0,7266
5845,Un coupable idéal,2001,3.5,6400
5846,Prey for Rock & Roll,2003,1.5,7390
5847,Rivers and Tides,2001,5.0,7096
5848,Shark Tale,2004,2.35,8907
5849,Solaris,2002,3.08,5881
5850,25th Hour,2002,3.84,5954
5851,Bad Santa,2003,3.37,6957
5852,Bobby,2006,3.83,49280
5853,Dead End,2003,3.5,27584
5854,Ballistic: Ecks vs. Sever,2002,2.5,5609
5855,Honogurai mizu no soko kara,2002,4.0,8019
5856,The Human Stain,2003,4.0,6927
5857,Kukushka,2002,3.5,6542
5858,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,2003,3.5,7443
5859,Like Mike,2002,2.5,5458
5860,Step Into Liquid,2003,3.5,6598
5861,Lost in La Mancha,2002,3.08,6062
5862,Finding Neverland,2004,3.61,8970
5863,Revolution OS,2001,4.0,6679
5864,The Shape of Things,2003,3.25,6341
5865,Blood Work,2002,3.33,5506
5866,Down with Love,2003,2.9,6367
5867,Final Destination 2,2003,3.05,6058
5868,Identity,2003,3.68,6323
5869,Luther,2003,4.0,6768
5870,Nicholas Nickleby,2002,4.0,5994
5871,The Dreamers,2003,3.73,7265
5872,Shurayukihime,2001,3.0,6597
5873,In This World,2002,3.0,6760
5874,Tais-toi!,2003,2.5,31123
5875,A Mighty Wind,2003,3.75,6296
5876,Willard,2003,2.5,6220
5877,Boksuneun naui geot,2002,3.8,27592
5878,Bowling for Columbine,2002,3.78,5669
5879,Confidence,2003,2.83,6322
5880,It Runs in the Family,2003,2.5,6324
5881,Master and Commander: The Far Side of the World,2003,3.64,6947
5882,Holes,2003,3.42,6297
5883,Im toten Winkel - Hitlers Sekretärin,2002,3.0,6042
5884,Jesus Christ Vampire Hunter,2001,0.5,27595
5885,The League of Extraordinary Gentlemen,2003,2.62,6541
5886,Mies vailla menneisyyttä,2002,3.88,6286
5887,Pieces of April,2003,3.07,6881
5888,The Curse of the Were-Rabbit,2005,3.63,38038
5889,9/11,2002,5.0,44943
5890,Against the Ropes,2004,2.0,7315
5891,The Cat in the Hat,2003,2.1,6951
5892,Veronica Guerin,2003,3.0,6884
5893,Jisatsu sâkuru,2001,3.12,27604
5894,Journeys with George,2002,3.5,6965
5895,Mak Dau goo si,2001,5.0,87834
5896,El crimen del padre Amaro,2002,4.5,5818
5897,Out of Time,2003,3.5,6862
5898,Runaway Jury,2003,3.44,6879
5899,Sweet Sixteen,2002,3.33,6898
5900,Two Weeks Notice,2002,3.26,5957
5901,Anything Else,2003,2.83,6750
5902,Agent Cody Banks,2003,1.9,6624
5903,La gran aventura de Mortadelo y Filemón,2003,3.5,76743
5904,Hey Arnold! The Movie,2002,2.0,5448
5905,Love Actually,2003,3.79,6942
5906,Tears of the Sun,2003,2.64,6213
5907,My Life Without Me,2003,3.5,6770
5908,Hope Springs,2003,1.0,8383
5909,The Perfect Score,2004,2.75,7258
5910,The Secret Lives of Dentists,2002,4.0,6592
5911,Standing in the Shadows of Motown,2002,3.5,5820
5912,The In-Laws,2003,2.17,6374
5913,Battlestar Galactica,2003,3.82,27611
5914,Ah! Si j'étais riche,2002,3.0,142558
5915,Twisted,2004,2.75,7321
5916,Bruce Almighty,2003,3.32,6373
5917,Elsker dig for evigt,2002,5.0,6192
5918,21 Grams,2003,3.3,6953
5919,The Big Bounce,2004,2.0,7257
5920,House of Sand and Fog,2003,3.78,7158
5921,Raising Victor Vargas,2002,3.75,6268
5922,Open Range,2003,3.94,6617
5923,Peter Pan,2003,3.08,7164
5924,Radio,2003,4.1,6887
5925,Spider-Man 2,2004,3.8,8636
5926,Taxi,2004,1.75,8912
5927,Because of Winn-Dixie,2005,3.17,31700
5928,Bridget Jones: The Edge of Reason,2004,3.02,8969
5929,Cars,2006,3.38,45517
5930,Gomgashtei dar Aragh,2002,3.0,6336
5931,Cidade de Deus,2002,4.15,6016
5932,Daddy Day Care,2003,2.33,6338
5933,Hidalgo,2004,3.32,7324
5934,House of the Dead,2003,1.12,6872
5935,The Incredibles,2004,3.84,8961
5936,The Italian Job,2003,3.62,6378
5937,Knafayim Shvurot,2002,3.0,7349
5938,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,4.31,7156
5939,Mission: Impossible III,2006,3.59,45186
5940,A Sound of Thunder,2005,2.75,27618
5941,Looney Tunes: Back in Action,2003,2.75,6946
5942,Être et avoir,2002,3.0,6772
5943,Alex & Emma,2003,2.0,6493
5944,The Cooler,2003,3.55,7137
5945,The Lion King 1½,2004,4.5,27619
5946,The Magdalene Sisters,2002,4.33,6591
5947,Diarios de motocicleta,2004,3.8,8873
5948,Resident Evil: Apocalypse,2004,2.93,8861
5949,Sahara,2005,3.07,32596
5950,Thumbsucker,2005,3.33,36537
5951,The Alamo,2004,3.5,7379
5952,Big Fish,2003,3.83,7147
5953,The Day After Tomorrow,2004,3.05,8361
5954,Elf,2003,3.69,6936
5955,How to Deal,2003,3.5,6549
5956,Los lunes al sol,2002,4.0,6571
5957,Masked and Anonymous,2003,2.5,6563
5958,Ngo joh ngan gin do gwai,2002,5.0,96935
5959,Carrie,2002,3.0,32914
5960,Oasiseu,2002,4.5,27627
5961,Party Monster,2003,2.5,6705
5962,Kingdom of Heaven,2005,3.5,33162
5963,Underworld,2003,3.5,6754
5964,The Big Empty,2003,3.5,6949
5965,2 Fast 2 Furious,2003,2.61,6383
5966,Freaky Friday,2003,3.21,6593
5967,Honey,2003,3.0,7142
5968,Northfork,2003,2.25,6547
5969,L'imbalsamatore,2002,4.0,6553
5970,Jackass: The Movie,2002,3.5,5785
5971,Laws of Attraction,2004,2.75,7450
5972,Mike's New Car,2002,4.0,88345
5973,Chasing Papi,2003,2.0,6295
5974,Piglet's Big Movie,2003,2.0,6251
5975,Ricordati di me,2003,3.5,27644
5976,Salmer fra kjøkkenet,2003,3.67,7297
5977,Shattered Glass,2003,3.5,6932
5978,Stone Reader,2002,4.0,6195
5979,Suspect Zero,2004,3.5,8831
5980,Swimming Pool,2003,3.6,6538
5981,The Texas Chainsaw Massacre,2003,1.86,6880
5982,Wicker Park,2004,3.33,8836
5983,101 Dalmatians II: Patch's London Adventure,2002,2.5,121099
5984,Sylvia,2003,3.0,6883
5985,Dickie Roberts: Former Child Star,2003,2.3,6702
5986,Head of State,2003,2.25,6265
5987,Gin gwai,2002,3.25,6909
5988,Lara Croft: Tomb Raider - The Cradle of Life,2003,2.65,6564
5989,The Last Samurai,2003,3.9,7143
5990,Matchstick Men,2003,3.72,6708
5991,Pirates of the Caribbean: The Curse of the Black Pearl,2003,3.78,6539
5992,Stander,2003,3.5,31101
5993,The Trials of Henry Kissinger,2002,4.0,5619
5994,Biker Boyz,2003,2.0,6057
5995,Envy,2004,2.75,7448
5996,The Great Raid,2005,3.17,34536
5997,Io non ho paura,2003,4.25,7382
5998,Martin Lawrence Live: Runteldat,2002,5.0,5513
5999,Mystic River,2003,3.71,6870
6000,Over the Hedge,2006,3.43,45431
6001,Secondhand Lions,2003,3.5,6753
6002,The Stepford Wives,2004,2.25,8373
6003,Uncle Nino,2003,0.5,31692
6004,The Whole Ten Yards,2004,3.14,7381
6005,Around the World in 80 Days,2004,2.5,8526
6006,Catwoman,2004,1.33,8666
6007,Coraline,2009,3.7,66097
6008,Ella Enchanted,2004,3.36,7380
6009,The Even Stevens Movie,2003,3.5,132584
6010,The Rundown,2003,3.15,6764
6011,I Am David,2003,3.0,8982
6012,I Am Trying to Break Your Heart,2002,4.17,6306
6013,Malibu's Most Wanted,2003,2.67,6298
6014,Man on Fire,2004,3.63,7445
6015,Menolippu Mombasaan,2002,2.0,40597
6016,Thirteen,2003,3.61,7285
6017,Under the Tuscan Sun,2003,3.28,6765
6018,11'09''01 - September 11,2002,4.0,7789
6019,American Wedding,2003,3.09,6586
6020,The Animatrix,2003,3.7,27660
6021,Brother Bear,2003,3.0,6889
6022,Chouchou,2003,4.0,109313
6023,Comedian,2002,3.0,5670
6024,Dumb and Dumberer: When Harry Met Lloyd,2003,1.95,6482
6025,Freddy vs. Jason,2003,2.33,6615
6026,Monsieur Ibrahim et les fleurs du Coran,2003,3.67,7299
6027,Seabiscuit,2003,3.69,6565
6028,Torque,2004,2.25,7175
6029,Hollywood Homicide,2003,2.93,6484
6030,It's a Very Merry Muppet Christmas Movie,2002,1.5,52730
6031,Wilbur Wants to Kill Himself,2002,4.0,7352
6032,xXx: State of the Union,2005,2.0,33158
6033,Blue Collar Comedy Tour: The Movie,2003,3.0,6005
6034,The Brown Bunny,2003,3.25,27664
6035,The Calcium Kid,2004,5.0,34312
6036,Dôruzu,2002,4.25,8327
6037,Harry Potter and the Goblet of Fire,2005,3.82,40815
6038,Ju-on,2000,3.0,27667
6039,Mambo Italiano,2003,3.0,6769
6040,Non ti muovere,2004,4.5,39516
6041,The Punisher,2004,3.5,7439
6042,Robin Williams Live on Broadway,2002,3.0,171695
6043,Cold Creek Manor,2003,2.5,6751
6044,Scooby-Doo 2: Monsters Unleashed,2004,2.25,7369
6045,11:14,2003,3.75,27674
6046,Man of the House,2005,3.0,31867
6047,Club Dread,2004,2.08,7319
6048,Fever Pitch,2005,2.94,32598
6049,The Notebook,2004,3.57,8533
6050,Saved!,2004,3.89,8366
6051,School of Rock,2003,3.4,6863
6052,Troy,2004,3.43,7458
6053,He ni zai yi qi,2002,3.0,6382
6054,Intermission,2003,4.0,7364
6055,Garden State,2004,3.71,8784
6056,"Legally Blonde 2: Red, White & Blonde",2003,2.41,6535
6057,OT: Our Town,2002,3.5,6962
6058,Spellbound,2002,3.92,6331
6059,Stevie,2002,4.25,6269
6060,Tremors 4: The Legend Begins,2004,2.0,27683
6061,Bring It On: Again,2004,1.75,27685
6062,The Company,2003,3.0,7165
6063,Girl with a Pearl Earring,2003,3.38,7151
6064,Godsend,2004,2.5,7449
6065,The Ladykillers,2004,2.57,7367
6066,Lost in Translation,2003,4.03,6711
6067,The Passion of the Christ,2004,2.62,7318
6068,Starsky & Hutch,2004,3.29,7325
6069,Win a Date with Tad Hamilton!,2004,2.81,7255
6070,Wonderland,2003,3.43,6868
6071,Les rivières pourpres II - Les anges de l'apocalypse,2004,2.5,27689
6072,13 Going on 30,2004,3.19,7444
6073,Barbershop 2: Back in Business,2004,2.17,7261
6074,The Prince & Me,2004,3.07,7375
6075,The Snow Walker,2003,3.0,33558
6076,Something's Gotta Give,2003,3.65,7149
6077,And Starring Pancho Villa as Himself,2003,3.5,27692
6078,Birth,2004,2.5,8959
6079,Calendar Girls,2003,2.62,7155
6080,Catch That Kid,2004,2.0,7262
6081,Cellular,2004,2.86,8860
6082,Nicotina,2003,3.0,27695
6083,Danny Deckchair,2003,3.25,8809
6084,Live Free or Die Hard,2007,3.41,53972
6085,Eternal Sunshine of the Spotless Mind,2004,4.16,7361
6086,Grand Theft Parsons,2003,2.5,42638
6087,Grind,2003,2.75,6616
6088,The Haunted Mansion,2003,2.5,6958
6089,Haute tension,2003,3.75,33683
6090,Dirty Dancing: Havana Nights,2004,3.4,7320
6091,Les invasions barbares,2003,4.0,6954
6092,The Missing,2003,3.67,6950
6093,Lucky You,2007,3.0,52724
6094,Paparazzi,2004,2.33,8835
6095,Paycheck,2003,2.91,7163
6096,The Polar Express,2004,3.14,8965
6097,Shopgirl,2005,3.0,39414
6098,Spy Kids 3: Game Over,2003,2.0,6566
6099,Stuck on You,2003,2.8,7150
6100,Deux frères,2004,3.5,8534
6101,Van Helsing,2004,2.71,7454
6102,Mou gaan dou,2002,4.33,7981
6103,The Aviator,2004,3.53,30812
6104,Batoru rowaiaru II: Chinkonka,2003,5.0,27704
6105,From Justin to Kelly,2003,0.83,6483
6106,In Hell,2003,1.5,27705
6107,A Series of Unfortunate Events,2004,3.16,27706
6108,Mr. 3000,2004,2.67,8864
6109,The Mudge Boy,2003,3.0,7455
6110,Ritânâ,2002,2.5,6882
6111,Undead,2003,3.25,8578
6112,Being Julia,2004,1.75,8943
6113,Hostage,2005,3.05,32029
6114,The Station Agent,2003,3.58,6867
6115,Ônibus 174,2002,3.83,6869
6116,Helen of Troy,2003,4.0,27708
6117,Monster,2003,3.53,7160
6118,Camp,2003,3.25,6568
6119,Capturing the Friedmans,2003,3.93,6380
6120,Comandante,2003,4.0,8577
6121,Unleashed,2005,3.44,33437
6122,Dear Wendy,2005,3.67,33421
6123,A Decade Under the Influence,2003,3.5,6327
6124,De grønne slagtere,2003,4.5,27716
6125,Manderlay,2005,4.12,39869
6126,My Flesh and Blood,2003,4.0,7141
6127,Tupac: Resurrection,2003,4.0,6948
6128,Along Came Polly,2004,3.04,7173
6129,The Weather Underground,2002,4.0,8011
6130,50 First Dates,2004,3.55,7293
6131,Eros,2004,4.0,147002
6132,The Good Shepherd,2006,3.14,49822
6133,"I, Robot",2004,3.49,8644
6134,Un long dimanche de fiançailles,2004,3.67,27721
6135,Le chiavi di casa,2004,3.0,30890
6136,Code 46,2003,4.5,8800
6137,Ruang rak noi nid mahasan,2003,4.17,27722
6138,Latter Days,2003,3.5,7260
6139,Rembrandt,2002,3.5,32243
6140,The SpongeBob SquarePants Movie,2004,3.0,8974
6141,Unprecedented: The 2000 Presidential Election,2002,3.5,8753
6142,Sky Captain and the World of Tomorrow,2004,2.64,8865
6143,La meglio gioventù,2003,4.75,7767
6144,Alexander,2004,2.2,8977
6145,Batman: Mystery of the Batwoman,2003,3.0,104141
6146,Hauru no ugoku shiro,2004,4.08,31658
6147,Innocence,2004,2.17,27728
6148,Milk and Honey,2003,3.5,32294
6149,Neko no ongaeshi,2002,3.75,27731
6150,Gekijô-ban poketto monsutaa: Mizu no Miyako no Mamori Gami Ratiasu to Ratiosu,2002,0.5,6371
6151,Rabbits,2002,3.5,153070
6152,Suchîmubôi,2004,3.0,31660
6153,Stitch! The Movie,2003,4.0,128968
6154,Superman Returns,2006,3.08,46530
6155,Waiting...,2005,3.27,37384
6156,The Door in the Floor,2004,2.5,8532
6157,Gothika,2003,3.11,6952
6158,Breakin' All the Rules,2004,3.5,7457
6159,Cheaper by the Dozen,2003,1.94,7161
6160,Eulogy,2004,3.0,8918
6161,Freedomland,2006,2.0,43912
6162,King Arthur,2004,2.96,8640
6163,Ladder 49,2004,3.67,8908
6164,Miracle,2004,3.35,7263
6165,Ocean's Twelve,2004,3.29,8984
6166,Raising Helen,2004,2.75,8362
6167,Ray,2004,3.68,8958
6168,An Unfinished Life,2005,3.0,37475
6169,Final Flight of the Osiris,2003,3.5,172881
6170,Madagascar,2005,3.38,33615
6171,Tasogare Seibei,2002,3.83,27741
6172,Walking Tall,2004,3.0,7376
6173,Cinderella Man,2005,4.09,33660
6174,De-Lovely,2004,4.0,8535
6175,La finestra di fronte,2003,4.5,27744
6176,Jitsuroku Andô Noboru kyôdô-den: Rekka,2002,4.0,79501
6177,The Life and Death of Peter Sellers,2004,3.0,31162
6178,The Crow: Wicked Prayer,2005,0.5,61818
6179,Ginger Snaps: Unleashed,2004,3.0,27746
6180,Salinui chueok,2003,4.7,31364
6181,Never Die Alone,2004,3.5,7368
6182,La science des rêves,2006,3.86,48082
6183,The Brothers Grimm,2005,2.62,36401
6184,Lords of Dogtown,2005,3.0,33672
6185,Salem's Lot,2004,5.0,27751
6186,EuroTrip,2004,3.13,7317
6187,A Cinderella Story,2004,3.28,8643
6188,The Forgotten,2004,2.5,8870
6189,Garfield: The Movie,2004,2.3,8372
6190,The Family Stone,2005,2.88,41573
6191,I Heart Huckabees,2004,3.45,8910
6192,Mr. & Mrs. Smith,2005,3.28,33679
6193,Pas sur la bouche,2003,3.5,32620
6194,The Ballad of Jack and Rose,2005,3.12,32584
6195,Elektra,2005,2.05,31221
6196,Anchorman: The Legend of Ron Burgundy,2004,3.77,8641
6197,The Battle of Shaker Heights,2003,4.0,6689
6198,Boogeyman,2005,2.0,31431
6199,Robots,2005,3.03,32031
6200,Shall We Dance?,2004,3.0,8916
6201,Walk the Line,2005,3.76,40819
6202,Agent Cody Banks 2: Destination London,2004,4.0,7345
6203,Earthlings,2005,4.0,72714
6204,Blade: Trinity,2004,2.86,8985
6205,A Home at the End of the World,2004,3.5,8667
6206,The Secret Life of Walter Mitty,2013,4.0,106918
6207,Spartan,2004,3.5,7348
6208,Undertow,2004,3.0,8955
6209,Chasing Liberty,2004,3.94,7169
6210,Wimbledon,2004,3.11,8866
6211,10th & Wolf,2006,4.5,55391
6212,Constantine,2005,3.47,31696
6213,King Kong,2005,3.4,41569
6214,Valiant,2005,1.5,36397
6215,The Woodsman,2004,3.83,30820
6216,We Don't Live Here Anymore,2004,4.0,8813
6217,Bride & Prejudice,2004,3.25,31694
6218,Comic Book: The Movie,2004,2.5,27762
6219,Confessions of a Teenage Drama Queen,2004,2.38,7316
6220,Fahrenheit 9/11,2004,3.49,8622
6221,First Daughter,2004,3.33,8869
6222,Gokudô kyôfu dai-gekijô: Gozu,2003,4.75,30745
6223,Happy Endings,2005,3.5,34164
6224,Raise Your Voice,2004,5.0,8911
6225,Duma,2005,3.5,35015
6226,Inglourious Basterds,2009,4.14,68157
6227,Little Black Book,2004,2.17,8799
6228,The Machinist,2004,3.99,8950
6229,Welcome to Mooseport,2004,3.25,7294
6230,Palindromes,2004,5.0,33138
6231,Scary Movie 4,2006,2.25,44972
6232,Son of the Mask,2005,1.0,31698
6233,Ne le dis à personne,2006,3.83,54372
6234,The Terminal,2004,3.32,8529
6235,Kinsey,2004,3.12,8966
6236,The Life Aquatic with Steve Zissou,2004,3.49,30810
6237,Employee of the Month,2004,2.25,31445
6238,Der Untergang,2004,3.88,31410
6239,Zatôichi,2003,3.96,8370
6240,Zi hu die,2003,4.0,31610
6241,Beyond the Sea,2004,2.0,30818
6242,Chavez: Inside the Coup,2003,4.0,6935
6243,Confidences trop intimes,2004,3.75,27768
6244,Dawn of the Dead,2004,3.91,7360
6245,Down to the Bone,2004,3.0,27769
6246,Elephant,2003,3.56,6890
6247,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,3.44,41566
6248,Mortal Kombat: The Journey Begins,1995,0.5,136297
6249,Secret Window,2004,3.3,7347
6250,Taking Lives,2004,3.25,7362
6251,The Final Cut,2004,3.67,8939
6252,Ju-on,2002,2.58,27772
6253,Jeux d'enfants,2003,4.1,9010
6254,Oldeuboi,2003,4.09,27773
6255,Dodgeball: A True Underdog Story,2004,3.55,8528
6256,Without a Paddle,2004,2.0,8814
6257,Aileen: Life and Death of a Serial Killer,2003,3.5,7171
6258,Art School Confidential,2006,3.33,45440
6259,The Assassination of Richard Nixon,2004,3.5,30846
6260,Babylon A.D.,2008,2.33,61350
6261,Falling Angels,2003,3.5,8952
6262,Feux rouges,2004,4.5,27776
6263,Ginger Snaps Back: The Beginning,2004,3.0,27778
6264,"Janghwa, Hongryun",2003,3.25,7982
6265,The Matador,2005,3.21,41716
6266,Prime Suspect: The Last Witness,2003,3.0,96518
6267,Revolver,2005,3.36,40148
6268,Syriana,2005,3.53,40583
6269,Shaun of the Dead,2004,4.01,8874
6270,Tenacious D in The Pick of Destiny,2006,3.44,49396
6271,The Upside of Anger,2005,3.17,30898
6272,A Walk Among the Tombstones,2014,3.0,114246
